season,category,region,channel,color_family,color_hex,is_core,forecast_strength,week,units_received,units_sold_fullprice,units_sold_markdown,on_markdown,unit_price
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,2,0,208.1,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,3,0,177.4,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,4,0,151.1,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,5,0,128.8,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,6,0,109.7,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,7,0,93.5,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,8,0,79.7,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,9,0,67.9,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,10,0,57.9,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,11,0,49.3,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,12,0,42.0,0.0,0,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,13,0,0.0,199.9,1,39
AW24,Tops,Europe,Online,White,#F2EFE6,1,20,14,0,0.0,110.0,1,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,1,1342,169.7,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,2,0,144.6,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,3,0,123.2,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,4,0,105.0,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,5,0,89.5,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,6,0,76.2,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,7,0,65.0,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,8,0,55.4,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,9,0,47.2,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,10,0,40.2,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,11,0,34.3,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,12,0,29.2,0.0,0,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,13,0,0.0,163.2,1,39
AW24,Tops,APAC,Retail,White,#F2EFE6,1,20,14,0,0.0,89.7,1,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,1,1287,173.2,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,2,0,147.6,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,3,0,125.7,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,4,0,107.2,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,5,0,91.3,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,6,0,77.8,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,7,0,66.3,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,8,0,56.5,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,9,0,48.1,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,10,0,41.0,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,11,0,35.0,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,12,0,29.8,0.0,0,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,13,0,0.0,129.4,1,39
AW24,Tops,APAC,Online,White,#F2EFE6,1,20,14,0,0.0,71.2,1,39
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,1,1514,185.0,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,2,0,157.6,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,3,0,134.3,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,4,0,114.5,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,5,0,97.5,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,6,0,83.1,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,7,0,70.8,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,8,0,60.4,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,9,0,51.4,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,10,0,43.8,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,11,0,37.3,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,12,0,31.8,0.0,0,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,13,0,0.0,200.9,1,69
AW24,Denim,North America,Retail,White,#F2EFE6,1,20,14,0,0.0,110.5,1,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,1,1233,160.0,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,2,0,136.4,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,3,0,116.2,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,4,0,99.0,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,5,0,84.4,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,6,0,71.9,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,7,0,61.3,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,8,0,52.2,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,9,0,44.5,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,10,0,37.9,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,11,0,32.3,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,12,0,27.5,0.0,0,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,13,0,0.0,139.2,1,69
AW24,Denim,North America,Online,White,#F2EFE6,1,20,14,0,0.0,76.6,1,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,1,1237,143.8,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,2,0,122.5,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,3,0,104.4,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,4,0,89.0,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,5,0,75.8,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,6,0,64.6,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,7,0,55.0,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,8,0,46.9,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,9,0,40.0,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,10,0,34.1,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,11,0,29.0,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,12,0,24.7,0.0,0,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,13,0,0.0,183.2,1,69
AW24,Denim,Europe,Retail,White,#F2EFE6,1,20,14,0,0.0,100.8,1,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,1,1152,142.5,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,2,0,121.4,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,3,0,103.4,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,4,0,88.2,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,5,0,75.1,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,6,0,64.0,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,7,0,54.5,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,8,0,46.5,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,9,0,39.6,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,10,0,33.8,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,11,0,28.8,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,12,0,24.5,0.0,0,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,13,0,0.0,148.4,1,69
AW24,Denim,Europe,Online,White,#F2EFE6,1,20,14,0,0.0,81.6,1,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,1,1011,121.2,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,2,0,103.3,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,3,0,88.0,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,4,0,75.0,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,5,0,63.9,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,6,0,54.5,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,7,0,46.4,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,8,0,39.5,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,9,0,33.7,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,10,0,28.7,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,11,0,24.5,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,12,0,20.9,0.0,0,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,13,0,0.0,140.2,1,69
AW24,Denim,APAC,Retail,White,#F2EFE6,1,20,14,0,0.0,77.1,1,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,1,771,93.5,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,2,0,79.7,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,3,0,67.9,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,4,0,57.8,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,5,0,49.3,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,6,0,42.0,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,7,0,35.8,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,8,0,30.5,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,9,0,26.0,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,10,0,22.1,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,11,0,18.9,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,12,0,16.1,0.0,0,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,13,0,0.0,104.2,1,69
AW24,Denim,APAC,Online,White,#F2EFE6,1,20,14,0,0.0,57.3,1,69
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,1,1181,138.5,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,2,0,118.0,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,3,0,100.6,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,4,0,85.7,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,5,0,73.0,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,6,0,62.2,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,7,0,53.0,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,8,0,45.2,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,9,0,38.5,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,10,0,32.8,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,11,0,28.0,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,12,0,23.8,0.0,0,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,13,0,0.0,171.8,1,159
AW24,Outerwear,North America,Retail,White,#F2EFE6,1,20,14,0,0.0,94.5,1,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,1,1004,117.5,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,2,0,100.1,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,3,0,85.3,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,4,0,72.7,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,5,0,61.9,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,6,0,52.8,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,7,0,45.0,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,8,0,38.3,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,9,0,32.7,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,10,0,27.8,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,11,0,23.7,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,12,0,20.2,0.0,0,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,13,0,0.0,146.7,1,159
AW24,Outerwear,North America,Online,White,#F2EFE6,1,20,14,0,0.0,80.7,1,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,1,1048,120.1,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,2,0,102.3,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,3,0,87.2,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,4,0,74.3,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,5,0,63.3,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,6,0,54.0,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,7,0,46.0,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,8,0,39.2,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,9,0,33.4,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,10,0,28.4,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,11,0,24.2,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,12,0,20.7,0.0,0,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,13,0,0.0,159.7,1,159
AW24,Outerwear,Europe,Retail,White,#F2EFE6,1,20,14,0,0.0,87.9,1,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,1,846,95.8,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,2,0,81.6,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,3,0,69.6,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,4,0,59.3,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,5,0,50.5,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,6,0,43.1,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,7,0,36.7,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,8,0,31.3,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,9,0,26.6,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,10,0,22.7,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,11,0,19.3,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,12,0,16.5,0.0,0,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,13,0,0.0,131.8,1,159
AW24,Outerwear,Europe,Online,White,#F2EFE6,1,20,14,0,0.0,72.5,1,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,1,991,111.0,0.0,0,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,2,0,94.6,0.0,0,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,3,0,80.6,0.0,0,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,4,0,68.7,0.0,0,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,5,0,58.5,0.0,0,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,6,0,49.9,0.0,0,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,7,0,42.5,0.0,0,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,8,0,36.2,0.0,0,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,9,0,0.0,202.1,1,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,10,0,0.0,111.2,1,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,11,0,0.0,61.1,1,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,12,0,0.0,33.6,1,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,13,0,0.0,18.5,1,159
AW24,Outerwear,APAC,Retail,White,#F2EFE6,1,20,14,0,0.0,10.2,1,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,1,640,72.3,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,2,0,61.6,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,3,0,52.5,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,4,0,44.7,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,5,0,38.1,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,6,0,32.5,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,7,0,27.7,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,8,0,23.6,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,9,0,20.1,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,10,0,17.1,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,11,0,14.6,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,12,0,12.4,0.0,0,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,13,0,0.0,100.3,1,159
AW24,Outerwear,APAC,Online,White,#F2EFE6,1,20,14,0,0.0,55.2,1,159
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,1,1520,162.9,0.0,0,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,2,0,138.8,0.0,0,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,3,0,118.3,0.0,0,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,4,0,100.8,0.0,0,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,5,0,85.9,0.0,0,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,6,0,73.2,0.0,0,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,7,0,62.4,0.0,0,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,8,0,53.1,0.0,0,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,9,0,0.0,326.1,1,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,10,0,0.0,179.3,1,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,11,0,0.0,98.6,1,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,12,0,0.0,54.3,1,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,13,0,0.0,29.8,1,99
AW24,Footwear,North America,Retail,White,#F2EFE6,1,20,14,0,0.0,16.4,1,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,1,1325,149.6,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,2,0,127.5,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,3,0,108.6,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,4,0,92.6,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,5,0,78.9,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,6,0,67.2,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,7,0,57.3,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,8,0,48.8,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,9,0,41.6,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,10,0,35.4,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,11,0,30.2,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,12,0,25.7,0.0,0,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,13,0,0.0,207.7,1,99
AW24,Footwear,North America,Online,White,#F2EFE6,1,20,14,0,0.0,114.3,1,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,1,1583,155.3,0.0,0,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,2,0,132.3,0.0,0,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,3,0,112.8,0.0,0,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,4,0,96.1,0.0,0,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,5,0,81.9,0.0,0,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,6,0,69.8,0.0,0,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,7,0,59.5,0.0,0,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,8,0,50.7,0.0,0,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,9,0,0.0,371.1,1,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,10,0,0.0,204.1,1,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,11,0,0.0,112.3,1,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,12,0,0.0,61.7,1,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,13,0,0.0,34.0,1,99
AW24,Footwear,Europe,Retail,White,#F2EFE6,1,20,14,0,0.0,18.7,1,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,1,1224,125.9,0.0,0,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,2,0,107.2,0.0,0,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,3,0,91.4,0.0,0,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,4,0,77.9,0.0,0,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,5,0,66.4,0.0,0,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,6,0,56.6,0.0,0,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,7,0,48.2,0.0,0,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,8,0,41.1,0.0,0,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,9,0,0.0,274.3,1,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,10,0,0.0,150.8,1,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,11,0,0.0,83.0,1,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,12,0,0.0,45.6,1,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,13,0,0.0,25.1,1,99
AW24,Footwear,Europe,Online,White,#F2EFE6,1,20,14,0,0.0,13.8,1,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,1,1125,110.2,0.0,0,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,2,0,93.9,0.0,0,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,3,0,80.0,0.0,0,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,4,0,68.2,0.0,0,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,5,0,58.1,0.0,0,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,6,0,49.5,0.0,0,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,7,0,42.2,0.0,0,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,8,0,35.9,0.0,0,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,9,0,0.0,264.2,1,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,10,0,0.0,145.3,1,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,11,0,0.0,79.9,1,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,12,0,0.0,44.0,1,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,13,0,0.0,24.2,1,99
AW24,Footwear,APAC,Retail,White,#F2EFE6,1,20,14,0,0.0,13.3,1,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,1,920,94.9,0.0,0,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,2,0,80.9,0.0,0,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,3,0,68.9,0.0,0,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,4,0,58.7,0.0,0,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,5,0,50.0,0.0,0,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,6,0,42.6,0.0,0,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,7,0,36.3,0.0,0,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,8,0,31.0,0.0,0,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,9,0,0.0,205.5,1,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,10,0,0.0,113.0,1,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,11,0,0.0,62.2,1,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,12,0,0.0,34.2,1,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,13,0,0.0,18.8,1,99
AW24,Footwear,APAC,Online,White,#F2EFE6,1,20,14,0,0.0,10.3,1,99
AW24,Dresses,North America,Retail,Navy,#1F2D4D,1,20,1,1686,214.3,0.0,0,89
AW24,Dresses,North America,Retail,Navy,#1F2D4D,1,20,2,0,182.6,0.0,0,89
AW24,Dresses,North America,Retail,Navy,#1F2D4D,1,20,3,0,155.6,0.0,0,89
AW24,Dresses,North America,Retail,Navy,#1F2D4D,1,20,4,0,132.6,0.0,0,89
AW24,Dresses,North America,Retail,Navy,#1F2D4D,1,20,5,0,113.0,0.0,0,89
AW24,Dresses,North America,Retail,Navy,#1F2D4D,1,20,6,0,96.3,0.0,0,89
AW24,Dresses,North America,Retail,Navy,#1F2D4D,1,20,7,0,82.0,0.0,0,89
AW24,Dresses,North America,Retail,Navy,#1F2D4D,1,20,8,0,69.9,0.0,0,89
